ETH,EOS,USDT,12160.440936,12102.75394449,-57.68699151,-0.0047,USDT,35114.5998,34938.54346411,-176.05633589,-0.005,USDT
ETH,EOS,BUSD,16032.488854,15944.21761468,-88.27123932,-0.0055,BUSD,6676.1499,6640.39660104,-35.75329896,-0.0054,BUSD
ETH,EOS,EUR,117.195872,116.66121776,-0.53465424,-0.0046,EUR,866.2284,861.67035386,-4.55804614,-0.0053,EUR
ETH,EOS,TRY,7187.8664,7151.27051711,-36.59588289,-0.0051,TRY,997.513,992.63797264,-4.87502736,-0.0049,TRY
ETH,SNT,BTC,4.93195737,4.86153205,-0.07042532,-0.0143,BTC,0.00996324,0.00991804,-4.52e-05,-0.0045,BTC
ETH,SNT,BUSD,16032.488854,15921.87172994,-110.61712406,-0.0069,BUSD,231.7457,230.85423289,-0.89146711,-0.0038,BUSD
ETH,BNT,BTC,4.93195737,4.88126797,-0.0506894,-0.0103,BTC,0.01147123,0.01141824,-5.299e-05,-0.0046,BTC
ETH,BNT,USDT,12160.440936,12049.55731853,-110.88361747,-0.0091,USDT,2702.7445,2688.51546117,-14.22903883,-0.0053,USDT
ETH,BNT,BUSD,16032.488854,15891.75451486,-140.73433914,-0.0088,BUSD,1600.7138,1591.73989801,-8.97390199,-0.0056,BUSD
BTC,GAS,BUSD,157.5300278,156.94335346,-0.58667434,-0.0037,BUSD,541.7312,538.36361477,-3.36758523,-0.0062,BUSD
ETH,BNB,BTC,4.93195737,4.91764249,-0.01431488,-0.0029,BTC,0.16011475,0.15976846,-0.00034629,-0.0022,BTC
ETH,BNB,USDT,12160.440936,12124.90398724,-35.53694876,-0.0029,USDT,160106.7996,159712.56112136,-394.23847864,-0.0025,USDT
ETH,BNB,BUSD,16032.488854,15984.86057687,-47.62827713,-0.003,BUSD,66095.524,65935.9638696,-159.5601304,-0.0024,BUSD
ETH,BNB,RUB,10711.17945,10667.0860188,-44.0934312,-0.0041,RUB,1050.94662,1046.65748908,-4.28913092,-0.0041,RUB
ETH,BNB,TRY,7187.8664,7166.99667955,-20.86972045,-0.0029,TRY,6821.58,6804.82081988,-16.75918012,-0.0025,TRY
ETH,BNB,EUR,117.195872,116.84039238,-0.35547962,-0.003,EUR,4644.7912,4633.75780708,-11.03339292,-0.0024,EUR
ETH,BNB,GBP,398.429724,396.92470353,-1.50502047,-0.0038,GBP,2738.8654,2730.79985546,-8.06554454,-0.0029,GBP
ETH,BNB,BIDR,3123619.2518,3109953.79203997,-13665.45976003,-0.0044,BIDR,24904188.612,24823132.95068441,-81055.66131559,-0.0033,BIDR
ETH,BNB,AUD,174.820932,174.2047903,-0.6161417,-0.0035,AUD,23.0826,23.02627156,-0.05632844,-0.0024,AUD
ETH,BNB,DAI,725.644928,723.00992209,-2.63500591,-0.0036,DAI,797.9832,794.70944015,-3.27375985,-0.0041,DAI
ETH,BNB,BRL,310.616775,309.50458817,-1.11218683,-0.0036,BRL,1967.833,1961.66835734,-6.16464266,-0.0031,BRL
ETH,BNB,UAH,1497.33,1490.75549535,-6.57450465,-0.0044,UAH,122.004,121.61500988,-0.38899012,-0.0032,UAH
USDT,BTC,RUB,46602.44,46487.22330493,-115.21669507,-0.0025,RUB,144323.3133,143923.41094214,-399.90235786,-0.0028,RUB
USDT,BTC,TRY,18362437.68,18313249.82201005,-49187.85798995,-0.0027,TRY,3.19787,3.18924429,-0.00862571,-0.0027,TRY
USDT,BTC,UAH,14219.31,14176.02127764,-43.28872236,-0.003,UAH,524.16,522.72254305,-1.43745695,-0.0027,UAH
USDT,BTC,BIDR,812616555.1,810480499.2680013,-2136055.83199871,-0.0026,BIDR,3124219.38516,3116556.54587395,-7662.83928605,-0.0025,BIDR
USDT,BTC,DAI,66771.27646,66579.35383342,-191.92262658,-0.0029,DAI,2000.0550699,1995.33357746,-4.72149244,-0.0024,DAI
USDT,BTC,BRL,12422.9794,12391.89087644,-31.08852356,-0.0025,BRL,58.32832,58.17829232,-0.15002768,-0.0026,BRL
USDT,ETH,RUB,46602.44,46473.05324665,-129.38675335,-0.0028,RUB,10711.17945,10680.95774368,-30.22170632,-0.0028,RUB
USDT,ETH,TRY,18362437.68,18311692.26165708,-50745.41834292,-0.0028,TRY,7187.8664,7170.36094354,-17.50545646,-0.0024,TRY
USDT,ETH,BIDR,812616555.1,810491468.4815036,-2125086.61849642,-0.0026,BIDR,3123619.2518,3115184.24896733,-8435.00283267,-0.0027,BIDR
USDT,ETH,DAI,66771.27646,66582.57962538,-188.69683462,-0.0028,DAI,725.644928,723.77651305,-1.86841495,-0.0026,DAI
USDT,ETH,BRL,12422.9794,12385.44708656,-37.53231344,-0.003,BRL,310.616775,309.72932836,-0.88744664,-0.0029,BRL
USDT,ETH,UAH,14219.31,14174.63195642,-44.67804358,-0.0031,UAH,1497.33,1492.41417412,-4.91582588,-0.0033,UAH
BTC,WTC,USDT,164.1675763,162.99111989,-1.17645641,-0.0072,USDT,43.0752,42.87415056,-0.20104944,-0.0047,USDT
BTC,LRC,BUSD,157.5300278,157.05994563,-0.47008217,-0.003,BUSD,885.707,882.2705217,-3.4364783,-0.0039,BUSD
BTC,LRC,USDT,164.1675763,163.70072087,-0.46685543,-0.0028,USDT,97.0176,96.72385842,-0.29374158,-0.003,USDT
BTC,LRC,TRY,3.19787,3.18081015,-0.01705985,-0.0053,TRY,76649.48,76420.03061618,-229.44938382,-0.003,TRY
ETH,LRC,BTC,4.93195737,4.90898594,-0.02297143,-0.0047,BTC,0.07564032,0.07533986,-0.00030046,-0.004,BTC
ETH,LRC,BUSD,16032.488854,15960.69578801,-71.79306599,-0.0045,BUSD,885.707,881.45084096,-4.25615904,-0.0048,BUSD
ETH,LRC,USDT,12160.440936,12107.93632113,-52.50461487,-0.0043,USDT,97.0176,96.63323943,-0.38436057,-0.004,USDT
ETH,LRC,TRY,7187.8664,7140.72255565,-47.14384435,-0.0066,TRY,76649.48,76340.7656606,-308.7143394,-0.004,TRY
BTC,QTUM,USDT,164.1675763,163.58896576,-0.57861054,-0.0035,USDT,406.6274,404.96469997,-1.66270003,-0.0041,USDT
BTC,QTUM,BUSD,157.5300278,156.95150763,-0.57852017,-0.0037,BUSD,133.0674,132.47669426,-0.59070574,-0.0044,BUSD
BTC,OMG,USDT,164.1675763,163.54450699,-0.62306931,-0.0038,USDT,1884.2432,1872.48325004,-11.75994996,-0.0062,USDT
BTC,OMG,BUSD,157.5300278,156.84586718,-0.68416062,-0.0043,BUSD,610.2528,606.23050019,-4.02229981,-0.0066,BUSD
ETH,OMG,BTC,4.93195737,4.88462396,-0.04733341,-0.0096,BTC,0.0195,0.01937648,-0.00012352,-0.0063,BTC
ETH,OMG,USDT,12160.440936,12081.87859044,-78.56234556,-0.0065,USDT,1884.2432,1873.3495495,-10.8936505,-0.0058,USDT
ETH,OMG,BUSD,16032.488854,15919.83000268,-112.65885132,-0.007,BUSD,610.2528,606.51634948,-3.73645052,-0.0061,BUSD
BTC,ZRX,USDT,164.1675763,162.96508259,-1.20249371,-0.0073,USDT,487.0285,485.52017547,-1.50832453,-0.0031,USDT
BTC,ZRX,BUSD,157.5300278,156.23601779,-1.29401001,-0.0082,BUSD,199.863,199.04873753,-0.81426247,-0.0041,BUSD
ETH,ZRX,BTC,4.93195737,4.8654495,-0.06650787,-0.0135,BTC,0.23597024,0.23371881,-0.00225143,-0.0095,BTC
ETH,ZRX,USDT,12160.440936,11999.89198601,-160.54894999,-0.0132,USDT,487.0285,484.50352759,-2.52497241,-0.0052,USDT
ETH,ZRX,BUSD,16032.488854,15806.3202758,-226.1685782,-0.0141,BUSD,199.863,198.63354467,-1.22945533,-0.0062,BUSD
BTC,KNC,BUSD,157.5300278,156.34375074,-1.18627706,-0.0075,BUSD,1150.7584,1144.69810008,-6.06029992,-0.0053,BUSD
BTC,KNC,USDT,164.1675763,163.20997721,-0.95759909,-0.0058,USDT,3500.1428,3482.93592263,-17.20687737,-0.0049,USDT
ETH,KNC,BTC,4.93195737,4.89151543,-0.04044194,-0.0082,BTC,0.00306262,0.00303513,-2.749e-05,-0.009,BTC
ETH,KNC,BUSD,16032.488854,15884.25524036,-148.23361364,-0.0092,BUSD,1150.7584,1141.69203385,-9.06636615,-0.0079,BUSD
ETH,KNC,USDT,12160.440936,12068.85845071,-91.58248529,-0.0075,USDT,3500.1428,3473.75921942,-26.38358058,-0.0075,USDT
ETH,FUN,USDT,12160.440936,12055.20450274,-105.23643326,-0.0087,USDT,1449.30168,1444.11948432,-5.18219568,-0.0036,USDT
BTC,SNM,BUSD,157.5300278,156.85097374,-0.67905406,-0.0043,BUSD,629.3826,626.31934501,-3.06325499,-0.0049,BUSD
ETH,NEO,BTC,4.93195737,4.91147196,-0.02048541,-0.0042,BTC,0.0489567,0.04872096,-0.00023574,-0.0048,BTC
ETH,NEO,USDT,12160.440936,12123.30217421,-37.13876179,-0.0031,USDT,2102.2442,2092.01352987,-10.23067013,-0.0049,USDT
ETH,NEO,BUSD,16032.488854,15989.01411638,-43.47473762,-0.0027,BUSD,575.4868,572.48954202,-2.99725798,-0.0052,BUSD
ETH,NEO,TRY,7187.8664,7164.54128539,-23.32511461,-0.0032,TRY,3789.086,3773.47193286,-15.61406714,-0.0041,TRY
ETH,NEO,RUB,10711.17945,10652.28163651,-58.89781349,-0.0055,RUB,39244.025,39006.48658159,-237.53841841,-0.0061,RUB
BTC,IOTA,USDT,164.1675763,163.62514504,-0.54243126,-0.0033,USDT,264.5508,263.83451998,-0.71628002,-0.0027,USDT
BTC,IOTA,BUSD,157.5300278,157.06664223,-0.46338557,-0.0029,BUSD,998.5929,994.98465181,-3.60824819,-0.0036,BUSD
ETH,IOTA,BTC,4.93195737,4.90460586,-0.02735151,-0.0055,BTC,0.0750612,0.07475598,-0.00030522,-0.0041,BTC
ETH,IOTA,USDT,12160.440936,12092.62069804,-67.82023796,-0.0056,USDT,264.5508,263.5856125,-0.9651875,-0.0036,USDT
ETH,IOTA,BUSD,16032.488854,15948.54935285,-83.93950115,-0.0052,BUSD,998.5929,994.05455043,-4.53834957,-0.0045,BUSD
BTC,LINK,USDT,164.1675763,163.75926826,-0.40830804,-0.0025,USDT,13027.40466,12994.91047349,-32.49418651,-0.0025,USDT
BTC,LINK,BUSD,157.5300278,157.14119345,-0.38883435,-0.0025,BUSD,5955.15,5940.25226733,-14.89773267,-0.0025,BUSD
BTC,LINK,AUD,68.4159946,68.13781686,-0.27817774,-0.0041,AUD,1453.62576,1448.16777973,-5.45798027,-0.0038,AUD
BTC,LINK,TRY,3.19787,3.18771319,-0.01015681,-0.0032,TRY,102.3,102.00713648,-0.29286352,-0.0029,TRY
BTC,LINK,EUR,233.4937347,232.81331203,-0.68042267,-0.0029,EUR,299.75625,298.89634747,-0.85990253,-0.0029,EUR
BTC,LINK,BRL,58.32832,58.15566435,-0.17265565,-0.003,BRL,3791.424,3778.96762212,-12.45637788,-0.0033,BRL
BTC,LINK,GBP,116.65056,116.22777197,-0.42278803,-0.0036,GBP,166.53819,166.03987429,-0.49831571,-0.003,GBP
ETH,LINK,BTC,4.93195737,4.91674297,-0.0152144,-0.0031,BTC,0.09284956,0.09261034,-0.00023922,-0.0026,BTC
ETH,LINK,USDT,12160.440936,12124.61594548,-35.82499052,-0.0029,USDT,13027.40466,12993.6418817,-33.7627783,-0.0026,USDT
ETH,LINK,BUSD,16032.488854,15985.23370489,-47.25514911,-0.0029,BUSD,5955.15,5939.72437484,-15.42562516,-0.0026,BUSD
ETH,LINK,AUD,174.820932,174.03578348,-0.78514852,-0.0045,AUD,1453.62576,1448.00255131,-5.62320869,-0.0039,AUD
ETH,LINK,TRY,7187.8664,7163.5169941,-24.3494059,-0.0034,TRY,102.3,101.98843284,-0.31156716,-0.003,TRY
ETH,LINK,EUR,117.195872,116.80776948,-0.38810252,-0.0033,EUR,299.75625,298.86725782,-0.88899218,-0.003,EUR
ETH,LINK,BRL,310.616775,309.46185474,-1.15492026,-0.0037,BRL,3791.424,3776.57847032,-14.84552968,-0.0039,BRL
ETH,LINK,GBP,398.429724,396.77194179,-1.65778221,-0.0042,GBP,166.53819,166.00904381,-0.52914619,-0.0032,GBP
ETH,XVG,BUSD,16032.488854,15912.68631962,-119.80253438,-0.0075,BUSD,65.464575,65.12453082,-0.34004418,-0.0052,BUSD
ETH,XVG,USDT,12160.440936,12065.42837801,-95.01255799,-0.0078,USDT,38.082,37.89719016,-0.18480984,-0.0049,USDT
BTC,MTL,USDT,164.1675763,163.15779833,-1.00977797,-0.0062,USDT,12130.4056,12075.00329526,-55.40230474,-0.0046,USDT
BTC,MTL,BUSD,157.5300278,156.39492533,-1.13510247,-0.0072,BUSD,2819.03,2805.16690077,-13.86309923,-0.0049,BUSD
ETH,MTL,BTC,4.93195737,4.85637332,-0.07558405,-0.0153,BTC,0.11260774,0.11168264,-0.0009251,-0.0082,BTC
ETH,MTL,USDT,12160.440936,11985.6790656,-174.7618704,-0.0144,USDT,12130.4056,12059.81787131,-70.58772869,-0.0058,USDT
ETH,MTL,BUSD,16032.488854,15784.98982561,-247.49902839,-0.0154,BUSD,2819.03,2801.66363531,-17.36636469,-0.0062,BUSD
BTC,EOS,USDT,164.1675763,163.67711253,-0.49046377,-0.003,USDT,35114.5998,34956.54206436,-158.05773564,-0.0045,USDT
BTC,EOS,BUSD,157.5300278,156.94233988,-0.58768792,-0.0037,BUSD,6676.1499,6643.75940627,-32.39049373,-0.0049,BUSD
BTC,EOS,EUR,233.4937347,232.82437016,-0.66936454,-0.0029,EUR,866.2284,862.1142202,-4.1141798,-0.0047,EUR
BTC,EOS,TRY,3.19787,3.18641304,-0.01145696,-0.0036,TRY,997.513,993.25075697,-4.26224303,-0.0043,TRY
BTC,SNT,BUSD,157.5300278,156.97687694,-0.55315086,-0.0035,BUSD,231.7457,229.40194085,-2.34375915,-0.0101,BUSD
ETH,ETC,BTC,4.93195737,4.91301236,-0.01894501,-0.0038,BTC,0.00918396,0.00914972,-3.424e-05,-0.0037,BTC
ETH,ETC,USDT,12160.440936,12119.71057048,-40.73036552,-0.0033,USDT,21960.655,21876.57372063,-84.08127937,-0.0038,USDT
ETH,ETC,BUSD,16032.488854,15975.26696857,-57.22188543,-0.0036,BUSD,3437.125,3424.71906125,-12.40593875,-0.0036,BUSD
ETH,ETC,EUR,117.195872,116.77606938,-0.41980262,-0.0036,EUR,188.94,188.14166019,-0.79833981,-0.0042,EUR
ETH,ETC,TRY,7187.8664,7158.8191011,-29.0472989,-0.004,TRY,3789.1062,3772.00722038,-17.09897962,-0.0045,TRY
BTC,ETC,USDT,164.1675763,163.70919591,-0.45838039,-0.0028,USDT,21960.655,21889.55245359,-71.10254641,-0.0032,USDT
BTC,ETC,BUSD,157.5300278,157.0587404,-0.4712874,-0.003,BUSD,3437.125,3426.72096376,-10.40403624,-0.003,BUSD
BTC,ETC,EUR,233.4937347,232.77313723,-0.72059747,-0.0031,EUR,188.94,188.25338589,-0.68661411,-0.0036,EUR
BTC,ETC,TRY,3.19787,3.18593963,-0.01193037,-0.0037,TRY,3789.1062,3774.6187181,-14.4874819,-0.0038,TRY
BTC,ZEC,USDT,164.1675763,163.51770568,-0.64987062,-0.004,USDT,4073.6358,4056.55964008,-17.07615992,-0.0042,USDT
BTC,ZEC,BUSD,157.5300278,156.96350935,-0.56651845,-0.0036,BUSD,3205.4364,3190.8758223,-14.5605777,-0.0045,BUSD
ETH,ZEC,BTC,4.93195737,4.90435798,-0.02759939,-0.0056,BTC,0.01946398,0.01938506,-7.892e-05,-0.0041,BTC
ETH,ZEC,USDT,12160.440936,12087.51210023,-72.92883577,-0.006,USDT,4073.6358,4053.93459131,-19.70120869,-0.0048,USDT
ETH,ZEC,BUSD,16032.488854,15941.81179601,-90.67705799,-0.0057,BUSD,3205.4364,3188.83882841,-16.59757159,-0.0052,BUSD
BTC,BNT,USDT,164.1675763,163.42700811,-0.74056819,-0.0045,USDT,2702.7445,2686.05711969,-16.68738031,-0.0062,USDT
BTC,BNT,BUSD,157.5300278,156.87644712,-0.65358068,-0.0041,BUSD,1600.7138,1590.27059269,-10.44320731,-0.0065,BUSD
BTC,DASH,USDT,164.1675763,163.63651378,-0.53106252,-0.0032,USDT,567.61764,566.11948508,-1.49815492,-0.0026,USDT
BTC,DASH,BUSD,157.5300278,156.97189768,-0.55813012,-0.0035,BUSD,269.86176,268.99448251,-0.86727749,-0.0032,BUSD
ETH,DASH,BTC,4.93195737,4.91564871,-0.01630866,-0.0033,BTC,0.22554769,0.22457915,-0.00096854,-0.0043,BTC
ETH,DASH,USDT,12160.440936,12123.0536556,-37.3872804,-0.0031,USDT,567.61764,565.5662206,-2.0514194,-0.0036,USDT
ETH,DASH,BUSD,16032.488854,15977.93163168,-54.55722232,-0.0034,BUSD,269.86176,268.73389538,-1.12786462,-0.0042,BUSD
BTC,REQ,USDT,164.1675763,163.1711177,-0.9964586,-0.0061,USDT,458.0625,455.61131397,-2.45118603,-0.0054,USDT
BTC,REQ,BUSD,157.5300278,156.45160198,-1.07842582,-0.0068,BUSD,215.7032,214.71880501,-0.98439499,-0.0046,BUSD
BTC,VIB,BUSD,157.5300278,156.80124001,-0.72878779,-0.0046,BUSD,2.4059,2.39705062,-0.00884938,-0.0037,BUSD
ETH,VIB,BTC,4.93195737,4.9114099,-0.02054747,-0.0042,BTC,0.0014892,0.00147964,-9.56e-06,-0.0064,BTC
ETH,VIB,BUSD,16032.488854,15967.85434184,-64.63451216,-0.004,BUSD,2.4059,2.39286684,-0.01303316,-0.0054,BUSD
BTC,TRX,USDT,164.1675763,163.39062533,-0.77695097,-0.0047,USDT,5947.777385,5929.98751535,-17.78986965,-0.003,USDT
BTC,TRX,BUSD,157.5300278,156.7850439,-0.7449839,-0.0047,BUSD,3001.213251,2992.26038415,-8.95286685,-0.003,BUSD
BTC,TRX,TRY,3.19787,3.18233386,-0.01553614,-0.0049,TRY,15144.6311,15094.99209157,-49.63900843,-0.0033,TRY
BTC,TRX,EUR,233.4937347,232.2850679,-1.2086668,-0.0052,EUR,322.8456,321.81577033,-1.02982967,-0.0032,EUR
ETH,TRX,BTC,4.93195737,4.91726535,-0.01469202,-0.003,BTC,4.4582406,4.43692702,-0.02131358,-0.0048,BTC
ETH,TRX,USDT,12160.440936,12131.85232476,-28.58861124,-0.0024,USDT,5947.777385,5932.5616895,-15.2156955,-0.0026,USDT
ETH,TRX,BUSD,16032.488854,15994.5289035,-37.9599505,-0.0024,BUSD,3001.213251,2993.58551295,-7.62773805,-0.0025,BUSD
ETH,TRX,TRY,7187.8664,7171.84002661,-16.02637339,-0.0022,TRY,15144.6311,15100.04303386,-44.58806614,-0.0029,TRY
ETH,TRX,EUR,117.195872,116.87539528,-0.32047672,-0.0027,EUR,322.8456,321.95548994,-0.89011006,-0.0028,EUR
BTC,POWR,USDT,164.1675763,163.45040888,-0.71716742,-0.0044,USDT,87.192,86.66949196,-0.52250804,-0.006,USDT
BTC,POWR,BUSD,157.5300278,156.77399042,-0.75603738,-0.0048,BUSD,15.108,15.02407893,-0.08392107,-0.0056,BUSD
ETH,POWR,BTC,4.93195737,4.87801522,-0.05394215,-0.0109,BTC,0.00269306,0.00267389,-1.917e-05,-0.0071,BTC
ETH,POWR,USDT,12160.440936,12035.20099854,-125.23993746,-0.0103,USDT,87.192,86.47330021,-0.71869979,-0.0082,USDT
ETH,POWR,BUSD,16032.488854,15860.18285302,-172.30600098,-0.0107,BUSD,15.108,14.99022541,-0.11777459,-0.0078,BUSD
BTC,XRP,USDT,164.1675763,163.77178742,-0.39578888,-0.0024,USDT,60959.836,60784.51160095,-175.32439905,-0.0029,USDT
BTC,XRP,BUSD,157.5300278,157.11736821,-0.41265959,-0.0026,BUSD,5064.3937,5050.94244236,-13.45125764,-0.0027,BUSD
BTC,XRP,RUB,144323.3133,143744.43406398,-578.87923602,-0.004,RUB,21672.57,21578.89536494,-93.67463506,-0.0043,RUB
BTC,XRP,TRY,3.19787,3.18863341,-0.00923659,-0.0029,TRY,34904.562,34793.76994702,-110.79205298,-0.0032,TRY
BTC,XRP,EUR,233.4937347,232.91953161,-0.57420309,-0.0025,EUR,365.745,364.68200415,-1.06299585,-0.0029,EUR
BTC,XRP,GBP,116.65056,116.33842512,-0.31213488,-0.0027,GBP,1747.606,1742.07570746,-5.53029254,-0.0032,GBP
BTC,XRP,AUD,68.4159946,68.21803988,-0.19795472,-0.0029,AUD,1166.2455,1162.65985127,-3.58564873,-0.0031,AUD
BTC,XRP,BRL,58.32832,58.14916114,-0.17915886,-0.0031,BRL,3238.092,3227.88961254,-10.20238746,-0.0032,BRL
BTC,XRP,BIDR,3124219.38516,3114969.54911642,-9249.83604358,-0.003,BIDR,3124705.0,3111702.04206294,-13002.95793706,-0.0042,BIDR
ETH,XRP,BTC,4.93195737,4.91737521,-0.01458216,-0.003,BTC,0.1998999,0.19935,-0.0005499,-0.0028,BTC
ETH,XRP,USDT,12160.440936,12129.43536929,-31.00556671,-0.0025,USDT,60959.836,60779.63753531,-180.19846469,-0.003,USDT
ETH,XRP,BUSD,16032.488854,15987.94083667,-44.54801733,-0.0028,BUSD,5064.3937,5050.58144787,-13.81225213,-0.0027,BUSD
ETH,XRP,RUB,10711.17945,10666.03305623,-45.14639377,-0.0042,RUB,21672.57,21570.2780899,-102.2919101,-0.0047,RUB
ETH,XRP,TRY,7187.8664,7167.88389446,-19.98250554,-0.0028,TRY,34904.562,34787.51409443,-117.04790557,-0.0034,TRY
ETH,XRP,EUR,117.195872,116.89857672,-0.29729528,-0.0025,EUR,365.745,364.65266083,-1.09233917,-0.003,EUR
ETH,XRP,GBP,398.429724,397.2771754,-1.1525486,-0.0029,GBP,1747.606,1741.78217064,-5.82382936,-0.0033,GBP
ETH,XRP,AUD,174.820932,174.29662136,-0.52431064,-0.003,AUD,1166.2455,1162.54732293,-3.69817707,-0.0032,AUD
ETH,XRP,BRL,310.616775,309.52658007,-1.09019493,-0.0035,BRL,3238.092,3225.90579724,-12.18620276,-0.0038,BRL
ETH,XRP,BIDR,3123619.2518,3113118.60514286,-10500.64665714,-0.0034,BIDR,3124705.0,3111450.37039224,-13254.62960776,-0.0042,BIDR
BTC,ENJ,USDT,164.1675763,163.54651987,-0.62105643,-0.0038,USDT,928.89641,925.96791938,-2.92849062,-0.0032,USDT
